PM2.5 measurements at station level;;;;;;;;;;;;;;;;;;;;
PM2.5: annual mean concentrations and exceedance flag;;;;;;;;;;;;;;;;;;;;
"above_TV? = 1 if round(statistic_value,0) > 25; round(statistic_value,0) means that statistic_value is rounded to an integer value";;;;;;count_type_by_city: count of station of the same type (traffic or background) within the same city. Note: one station_european_code can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;;;;;
above_TV? = 0 if round(statistic_value,0) <= 25;;;;;;in the case of a traffic station: assigned_population=(UA_city_pop*percentage_taffic_population/100)/count_type_by_city;;;;;;;;;;;;;;
;;;;;;in the case of a background station: assigned_population=(UA_city_pop*percentage_background_population/100)/count_type_by_city;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
station_european_code;type_of_station;station_type_of_area;component_caption;component_name;measurement_unit;measurement_european_group_code;statistics_year;statistic_shortname;statistic_value;statistics_percentage_valid;above_TV?;country_iso_code;country_name;city_name;city_code;UA_city_pop;percentage_traffic_population;percentage_background_population;count_type_by_city;assigned_population
BETB011;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;17,386;100;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;464649,206
BETB011;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;15,293;99,18;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;3;309766,137333333
BETH201;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;14,643;98,634;0;BE;Belgium;Liège;BE005C1;361767;7,4;92,6;5;66999,2484
BETM204;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2008;Mean;20,53;89,617;0;BE;Belgium;Liège;BE005C1;361767;7,4;92,6;2;167498,121
BETM204;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2009;Mean;16,656;97,26;0;BE;Belgium;Liège;BE005C1;361767;7,4;92,6;2;167498,121
BETM204;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2010;Mean;14,566;99,726;0;BE;Belgium;Liège;BE005C1;361767;7,4;92,6;2;167498,121
BETM204;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2011;Mean;14,656;100;0;BE;Belgium;Liège;BE005C1;361767;7,4;92,6;2;167498,121
BETM204;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;14,071;99,18;0;BE;Belgium;Liège;BE005C1;361767;7,4;92,6;5;66999,2484
BETMEU1;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2000;Mean;14,459;96,995;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;1;929298,412
BETMEU1;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2001;Mean;14,344;99,452;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;1;929298,412
